"id","sqw_player_id","sqw_team_id","start_x","start_y","end_x","end_y","pass_type","mins","secs","minsec","throw_in","assist","long_ball","through_ball","headed","created_at","updated_at","sqw_game_id"
3084081,3238,131,24.2,79.3,31.3,93.8,"completed",35,54,2154,f,f,f,f,f,"2016-07-16 13:44:29.38839","2016-07-16 13:44:29.38839",11405
3084111,3238,131,55.7,71.1,49.8,49.3,"completed",42,38,2558,f,f,f,f,f,"2016-07-16 13:44:29.524616","2016-07-16 13:44:29.524616",11405
3084113,3238,131,54.6,76.7,71,89.9,"completed",42,32,2552,f,f,f,f,f,"2016-07-16 13:44:29.53361","2016-07-16 13:44:29.53361",11405
3084128,3238,131,26.2,90.8,22.6,36,"completed",41,20,2480,f,f,t,f,f,"2016-07-16 13:44:29.623352","2016-07-16 13:44:29.623352",11405
3084132,3238,131,28.5,68.3,41.2,86.9,"completed",40,59,2459,f,f,f,f,f,"2016-07-16 13:44:29.655638","2016-07-16 13:44:29.655638",11405
3084150,3238,131,31.2,62.4,36.5,55.4,"completed",45,0,2742,f,f,f,f,f,"2016-07-16 13:44:29.799595","2016-07-16 13:44:29.799595",11405
3084167,3238,131,57,87.5,83.1,91,"completed",49,26,2966,f,f,f,f,f,"2016-07-16 13:44:29.990812","2016-07-16 13:44:29.990812",11405
3084169,3238,131,55,64.6,67,94,"completed",49,17,2957,f,f,f,f,f,"2016-07-16 13:44:30.006229","2016-07-16 13:44:30.006229",11405
3084178,3238,131,42.4,100,69.2,81.2,"completed",48,44,2924,t,f,f,f,f,"2016-07-16 13:44:30.066072","2016-07-16 13:44:30.066072",11405
3084197,3238,131,7.3,85.5,5.7,66,"completed",46,38,2798,f,f,f,f,f,"2016-07-16 13:44:30.215883","2016-07-16 13:44:30.215883",11405
3084203,3238,131,26.3,75.2,38.2,51.7,"completed",45,45,2745,f,f,f,f,f,"2016-07-16 13:44:30.281297","2016-07-16 13:44:30.281297",11405
3084209,3238,131,40.9,90.6,31.8,69.3,"completed",45,14,2714,f,f,f,f,f,"2016-07-16 13:44:30.315899","2016-07-16 13:44:30.315899",11405
3084217,3238,131,33.8,78.7,65.2,87.9,"failed",47,59,2879,f,f,t,f,f,"2016-07-16 13:44:30.374357","2016-07-16 13:44:30.374357",11405
3084243,3238,131,14.4,72.8,4.4,57,"completed",52,27,3147,f,f,f,f,f,"2016-07-16 13:44:30.57135","2016-07-16 13:44:30.57135",11405
3084257,3238,131,58.4,84.6,75.1,87.9,"failed",52,37,3157,f,f,f,f,f,"2016-07-16 13:44:30.659914","2016-07-16 13:44:30.659914",11405
3084264,3238,131,55.1,85.9,67,86.1,"completed",56,24,3384,f,f,f,f,f,"2016-07-16 13:44:30.712126","2016-07-16 13:44:30.712126",11405
3084300,3238,131,28.3,71.6,38.7,64.6,"completed",60,28,3628,f,f,f,f,f,"2016-07-16 13:44:30.95544","2016-07-16 13:44:30.95544",11405
3084312,3238,131,30,78.9,62.8,74.8,"completed",69,45,4185,f,f,t,f,f,"2016-07-16 13:44:31.040565","2016-07-16 13:44:31.040565",11405
3084341,3238,131,57.9,86.7,68.7,69.1,"completed",65,33,3933,f,f,f,f,f,"2016-07-16 13:44:31.322387","2016-07-16 13:44:31.322387",11405
3084354,3238,131,41.7,83.8,58.8,93.4,"completed",74,20,4460,f,f,f,f,f,"2016-07-16 13:44:31.42395","2016-07-16 13:44:31.42395",11405
3084374,3238,131,31.8,62.8,42.8,90.1,"completed",70,56,4256,f,f,f,f,f,"2016-07-16 13:44:31.554044","2016-07-16 13:44:31.554044",11405
3084388,3238,131,47.5,81.8,64.3,96.5,"completed",79,9,4749,f,f,f,f,f,"2016-07-16 13:44:31.618247","2016-07-16 13:44:31.618247",11405
3084393,3238,131,23.3,91,11.9,65.2,"completed",78,47,4727,f,f,f,f,f,"2016-07-16 13:44:31.639664","2016-07-16 13:44:31.639664",11405
3084423,3238,131,70.2,26.2,98,89.1,"completed",81,57,4917,f,f,t,f,f,"2016-07-16 13:44:31.769128","2016-07-16 13:44:31.769128",11405
3084456,3238,131,32.4,57.7,54.6,90.8,"completed",87,38,5258,f,f,t,f,f,"2016-07-16 13:44:31.945401","2016-07-16 13:44:31.945401",11405
3084460,3238,131,32.3,47.6,59,87.9,"completed",86,58,5218,f,f,t,f,f,"2016-07-16 13:44:31.963722","2016-07-16 13:44:31.963722",11405
3084481,3238,131,25.1,94.4,30.7,70.5,"completed",90,0,5560,f,f,f,f,f,"2016-07-16 13:44:32.057429","2016-07-16 13:44:32.057429",11405
3084487,3238,131,25.5,70.1,24.9,88.9,"completed",90,0,5503,f,f,f,f,f,"2016-07-16 13:44:32.08459","2016-07-16 13:44:32.08459",11405
3084490,3238,131,31.9,85.4,41.6,45.6,"completed",90,0,5446,f,f,f,f,f,"2016-07-16 13:44:32.098242","2016-07-16 13:44:32.098242",11405
3089981,3238,131,33.1,73.9,58.5,96,"completed",1,37,97,f,f,f,f,f,"2016-07-16 13:45:21.812346","2016-07-16 13:45:21.812346",11412
3089995,3238,131,24.9,69.8,24.6,45.6,"completed",0,52,52,f,f,f,f,f,"2016-07-16 13:45:21.877951","2016-07-16 13:45:21.877951",11412
3090018,3238,131,40.1,74.8,90.7,73.1,"failed",0,15,15,f,f,t,f,f,"2016-07-16 13:45:21.980442","2016-07-16 13:45:21.980442",11412
3090021,3238,131,25.6,56.1,43.1,56.6,"completed",9,45,585,f,f,f,f,f,"2016-07-16 13:45:21.992939","2016-07-16 13:45:21.992939",11412
3090036,3238,131,42.9,76.3,72.4,95,"completed",8,2,482,f,f,t,f,f,"2016-07-16 13:45:22.058069","2016-07-16 13:45:22.058069",11412
3090039,3238,131,42.7,45,47.8,46.6,"completed",7,54,474,f,f,f,f,f,"2016-07-16 13:45:22.071112","2016-07-16 13:45:22.071112",11412
3090056,3238,131,44.2,90.1,37.4,47.4,"completed",5,35,335,f,f,f,f,f,"2016-07-16 13:45:22.147369","2016-07-16 13:45:22.147369",11412
3090059,3238,131,14.7,72,23.1,95.6,"completed",5,12,312,f,f,f,f,f,"2016-07-16 13:45:22.160293","2016-07-16 13:45:22.160293",11412
3090077,3238,131,52.4,81,45.6,44.7,"completed",14,13,853,f,f,f,f,f,"2016-07-16 13:45:22.264296","2016-07-16 13:45:22.264296",11412
3090084,3238,131,44.3,79.8,56.8,70.6,"completed",13,53,833,f,f,f,f,f,"2016-07-16 13:45:22.307096","2016-07-16 13:45:22.307096",11412
3090092,3238,131,25.4,68.2,39.6,22.9,"completed",13,19,799,f,f,t,f,f,"2016-07-16 13:45:22.343405","2016-07-16 13:45:22.343405",11412
3090100,3238,131,40.5,78.2,65.7,71,"completed",12,17,737,f,f,f,f,f,"2016-07-16 13:45:22.378935","2016-07-16 13:45:22.378935",11412
3090110,3238,131,21.4,64.1,43.2,77.1,"completed",11,14,674,f,f,f,f,f,"2016-07-16 13:45:22.422603","2016-07-16 13:45:22.422603",11412
3090118,3238,131,59,64.8,80.1,95.5,"completed",10,36,636,f,f,f,f,f,"2016-07-16 13:45:22.457953","2016-07-16 13:45:22.457953",11412
3090123,3238,131,39.5,78.2,43.4,36.6,"completed",10,20,620,f,f,f,f,f,"2016-07-16 13:45:22.480089","2016-07-16 13:45:22.480089",11412
3090126,3238,131,37.3,72,56.4,96.4,"completed",10,14,614,f,f,f,f,f,"2016-07-16 13:45:22.493524","2016-07-16 13:45:22.493524",11412
3090128,3238,131,43.4,69,47.2,25,"completed",10,6,606,f,f,f,f,f,"2016-07-16 13:45:22.501772","2016-07-16 13:45:22.501772",11412
3090138,3238,131,21.4,47.4,33.8,39.8,"completed",18,59,1139,f,f,f,f,t,"2016-07-16 13:45:22.549409","2016-07-16 13:45:22.549409",11412
3090150,3238,131,40.4,87.6,74,81.4,"completed",16,32,992,f,f,t,f,f,"2016-07-16 13:45:22.607948","2016-07-16 13:45:22.607948",11412
3090155,3238,131,33.7,80.1,57.8,93.6,"completed",15,57,957,f,f,f,f,f,"2016-07-16 13:45:22.629009","2016-07-16 13:45:22.629009",11412
3090173,3238,131,38.1,63.7,56,63.3,"completed",21,58,1318,f,f,f,f,f,"2016-07-16 13:45:22.714383","2016-07-16 13:45:22.714383",11412
3090181,3238,131,42,69.8,46.7,59.6,"completed",21,37,1297,f,f,f,f,f,"2016-07-16 13:45:22.75263","2016-07-16 13:45:22.75263",11412
3090208,3238,131,33.8,60.4,73.8,77.1,"failed",28,35,1715,f,f,t,f,f,"2016-07-16 13:45:22.870901","2016-07-16 13:45:22.870901",11412
3090215,3238,131,33.6,81.2,21.4,66.8,"completed",34,20,2060,f,f,f,f,t,"2016-07-16 13:45:22.901158","2016-07-16 13:45:22.901158",11412
3090217,3238,131,4.6,84.5,52.3,90.7,"completed",33,52,2032,f,f,t,f,f,"2016-07-16 13:45:22.909883","2016-07-16 13:45:22.909883",11412
3090219,3238,131,4.4,70.6,20.4,83.4,"completed",33,45,2025,f,f,f,f,f,"2016-07-16 13:45:22.918426","2016-07-16 13:45:22.918426",11412
3090227,3238,131,43.3,64.7,46,48.8,"completed",33,8,1988,f,f,f,f,f,"2016-07-16 13:45:22.95332","2016-07-16 13:45:22.95332",11412
3090234,3238,131,41.3,78.7,58.1,96,"completed",32,27,1947,f,f,f,f,f,"2016-07-16 13:45:22.983537","2016-07-16 13:45:22.983537",11412
3090274,3238,131,29.8,69,55.8,76.8,"completed",35,39,2139,f,f,f,f,f,"2016-07-16 13:45:23.157795","2016-07-16 13:45:23.157795",11412
3090276,3238,131,26,66.9,29.5,29.1,"completed",35,32,2132,f,f,f,f,f,"2016-07-16 13:45:23.166734","2016-07-16 13:45:23.166734",11412
3090278,3238,131,26.1,75.6,45.5,84.9,"failed",39,51,2391,f,f,f,f,f,"2016-07-16 13:45:23.178495","2016-07-16 13:45:23.178495",11412
3090299,3238,131,34.7,55.2,42,25.9,"completed",42,16,2536,f,f,f,f,f,"2016-07-16 13:45:23.269775","2016-07-16 13:45:23.269775",11412
3090312,3238,131,22,64.8,24.4,35.9,"completed",45,0,2736,f,f,f,f,f,"2016-07-16 13:45:23.328982","2016-07-16 13:45:23.328982",11412
3090317,3238,131,24.4,73.6,45.7,75.8,"completed",45,0,2725,f,f,f,f,f,"2016-07-16 13:45:23.351354","2016-07-16 13:45:23.351354",11412
3090319,3238,131,23.9,69.1,30.5,96.6,"completed",45,0,2719,f,f,f,f,f,"2016-07-16 13:45:23.360238","2016-07-16 13:45:23.360238",11412
3090330,3238,131,22.1,75,44.8,80.7,"completed",47,37,2857,f,f,f,f,f,"2016-07-16 13:45:23.41849","2016-07-16 13:45:23.41849",11412
3090350,3238,131,17.4,46.2,25.6,80.2,"completed",45,29,2729,f,f,f,f,f,"2016-07-16 13:45:23.518992","2016-07-16 13:45:23.518992",11412
3090371,3238,131,21.8,74.5,30.7,53.1,"completed",54,48,3288,f,f,f,f,f,"2016-07-16 13:45:23.611386","2016-07-16 13:45:23.611386",11412
3090373,3238,131,25.8,50.6,34.1,65,"completed",54,20,3260,f,f,f,f,f,"2016-07-16 13:45:23.620008","2016-07-16 13:45:23.620008",11412
3090417,3238,131,12.6,62.9,75.6,57.1,"failed",51,29,3089,f,f,t,f,f,"2016-07-16 13:45:23.81454","2016-07-16 13:45:23.81454",11412
3090447,3238,131,36,79.6,33.9,30.7,"completed",55,8,3308,f,f,t,f,f,"2016-07-16 13:45:23.944889","2016-07-16 13:45:23.944889",11412
3090449,3238,131,27.5,75.5,51.9,97.9,"completed",55,2,3302,f,f,f,f,f,"2016-07-16 13:45:23.953864","2016-07-16 13:45:23.953864",11412
3090464,3238,131,54.7,55.8,57,26.9,"completed",61,49,3709,f,f,f,f,f,"2016-07-16 13:45:24.021546","2016-07-16 13:45:24.021546",11412
3090471,3238,131,54.3,65.8,46.7,45,"completed",61,30,3690,f,f,f,f,f,"2016-07-16 13:45:24.054852","2016-07-16 13:45:24.054852",11412
3090488,3238,131,34.7,58.5,27.8,55.2,"failed",63,43,3823,f,f,f,f,t,"2016-07-16 13:45:24.132488","2016-07-16 13:45:24.132488",11412
3090491,3238,131,33.1,76.9,43.4,63.7,"completed",69,59,4199,f,f,f,f,f,"2016-07-16 13:45:24.146043","2016-07-16 13:45:24.146043",11412
3090504,3238,131,41.6,67.2,39,39.1,"completed",65,38,3938,f,f,f,f,f,"2016-07-16 13:45:24.2035","2016-07-16 13:45:24.2035",11412
3090513,3238,131,46.8,59.1,55.4,44.2,"completed",65,24,3924,f,f,f,f,f,"2016-07-16 13:45:24.243192","2016-07-16 13:45:24.243192",11412
3090545,3238,131,55.3,65.6,53.5,25,"completed",74,8,4448,f,f,f,f,f,"2016-07-16 13:45:24.384176","2016-07-16 13:45:24.384176",11412
3090547,3238,131,57.5,62.8,66.2,96.3,"completed",74,3,4443,f,f,f,f,f,"2016-07-16 13:45:24.39323","2016-07-16 13:45:24.39323",11412
3090561,3238,131,26.5,74.2,7.5,68.7,"completed",70,8,4208,f,f,f,f,f,"2016-07-16 13:45:24.455179","2016-07-16 13:45:24.455179",11412
3090568,3238,131,19.6,48.8,63.5,39.4,"failed",72,44,4364,f,f,t,f,f,"2016-07-16 13:45:24.493517","2016-07-16 13:45:24.493517",11412
3090595,3238,131,43.4,57.2,46.7,66.9,"completed",77,3,4623,f,f,f,f,f,"2016-07-16 13:45:24.697094","2016-07-16 13:45:24.697094",11412
3090609,3238,131,46.6,80.4,49.6,69.6,"completed",75,24,4524,f,f,f,f,f,"2016-07-16 13:45:24.791797","2016-07-16 13:45:24.791797",11412
3090612,3238,131,48.8,67.4,64.5,96.9,"completed",75,17,4517,f,f,f,f,f,"2016-07-16 13:45:24.81217","2016-07-16 13:45:24.81217",11412
3090627,3238,131,24.7,73.3,26.5,49.9,"completed",84,46,5086,f,f,f,f,f,"2016-07-16 13:45:24.911872","2016-07-16 13:45:24.911872",11412
3090638,3238,131,24.4,55,30.3,46.6,"completed",83,56,5036,f,f,f,f,f,"2016-07-16 13:45:24.986201","2016-07-16 13:45:24.986201",11412
3090652,3238,131,45.8,72.5,47.1,55,"completed",82,36,4956,f,f,f,f,f,"2016-07-16 13:45:25.087951","2016-07-16 13:45:25.087951",11412
3090654,3238,131,45.1,69.1,47.7,54.7,"completed",82,31,4951,f,f,f,f,f,"2016-07-16 13:45:25.09705","2016-07-16 13:45:25.09705",11412
3090668,3238,131,30.1,72.6,57.8,94.5,"completed",81,47,4907,f,f,t,f,f,"2016-07-16 13:45:25.218366","2016-07-16 13:45:25.218366",11412
3090678,3238,131,30.6,84.4,8,62.1,"completed",80,44,4844,f,f,f,f,f,"2016-07-16 13:45:25.292391","2016-07-16 13:45:25.292391",11412
3090680,3238,131,35,89,30.3,62.5,"completed",80,41,4841,f,f,f,f,f,"2016-07-16 13:45:25.308361","2016-07-16 13:45:25.308361",11412
3090704,3238,131,46,85.5,59.2,96.6,"completed",88,32,5312,f,f,f,f,f,"2016-07-16 13:45:25.495982","2016-07-16 13:45:25.495982",11412
3090715,3238,131,20.9,84.2,38,62.9,"completed",88,5,5285,f,f,f,f,f,"2016-07-16 13:45:25.616772","2016-07-16 13:45:25.616772",11412
3090729,3238,131,31,51.3,44.2,57.4,"completed",86,10,5170,f,f,f,f,f,"2016-07-16 13:45:25.71327","2016-07-16 13:45:25.71327",11412
3090759,3238,131,26.1,85.5,22.8,69.8,"completed",90,0,5487,f,f,f,f,f,"2016-07-16 13:45:25.854306","2016-07-16 13:45:25.854306",11412
3090761,3238,131,22.6,81.7,24.4,66.4,"completed",90,0,5483,f,f,f,f,f,"2016-07-16 13:45:25.863322","2016-07-16 13:45:25.863322",11412
3090763,3238,131,21.6,79.9,31.2,63.9,"completed",90,0,5479,f,f,f,f,f,"2016-07-16 13:45:25.872445","2016-07-16 13:45:25.872445",11412
3098639,3238,131,34.9,64.7,46.1,15.1,"completed",4,25,265,f,f,t,f,f,"2016-07-16 13:46:35.800581","2016-07-16 13:46:35.800581",11422
3098641,3238,131,44.8,70.9,45.6,90.7,"completed",4,18,258,f,f,f,f,f,"2016-07-16 13:46:35.81668","2016-07-16 13:46:35.81668",11422
3098645,3238,131,42.2,65.6,55.7,91.1,"completed",4,6,246,f,f,f,f,f,"2016-07-16 13:46:35.841584","2016-07-16 13:46:35.841584",11422
3098656,3238,131,32.6,86.5,54.6,86,"completed",2,49,169,f,f,f,f,f,"2016-07-16 13:46:35.897443","2016-07-16 13:46:35.897443",11422
3098658,3238,131,38.3,69.2,67.2,74.5,"completed",2,36,156,f,f,f,f,f,"2016-07-16 13:46:35.906378","2016-07-16 13:46:35.906378",11422
3098671,3238,131,38.8,79.8,60.2,80.5,"completed",0,33,33,f,f,f,f,f,"2016-07-16 13:46:35.968065","2016-07-16 13:46:35.968065",11422
3098675,3238,131,31.9,73.6,21.8,39.2,"completed",0,20,20,f,f,f,f,f,"2016-07-16 13:46:35.98566","2016-07-16 13:46:35.98566",11422
3098697,3238,131,19.4,66.3,18.3,43,"completed",9,11,551,f,f,f,f,f,"2016-07-16 13:46:36.088531","2016-07-16 13:46:36.088531",11422
3098722,3238,131,30.4,75.6,11.2,45.5,"completed",6,58,418,f,f,f,f,f,"2016-07-16 13:46:36.271864","2016-07-16 13:46:36.271864",11422
3098726,3238,131,17.2,88.5,7.3,56.8,"completed",6,47,407,f,f,f,f,f,"2016-07-16 13:46:36.301616","2016-07-16 13:46:36.301616",11422
3098739,3238,131,27.1,81.8,78.2,54.6,"failed",9,21,561,f,f,t,f,f,"2016-07-16 13:46:36.390516","2016-07-16 13:46:36.390516",11422
3098746,3238,131,14.9,95.8,18.1,94.9,"failed",6,34,394,f,f,t,f,f,"2016-07-16 13:46:36.422569","2016-07-16 13:46:36.422569",11422
3098774,3238,131,33.3,84.9,44.2,78.9,"completed",12,44,764,f,f,f,f,f,"2016-07-16 13:46:36.55797","2016-07-16 13:46:36.55797",11422
3098788,3238,131,36.1,75.6,65.1,37.9,"completed",11,8,668,f,f,t,f,f,"2016-07-16 13:46:36.622672","2016-07-16 13:46:36.622672",11422
3098791,3238,131,38.3,67.6,37.7,18.9,"completed",10,56,656,f,f,t,f,f,"2016-07-16 13:46:36.636047","2016-07-16 13:46:36.636047",11422
3098809,3238,131,41.6,89,57.7,100,"failed",10,5,605,f,f,f,f,t,"2016-07-16 13:46:36.715318","2016-07-16 13:46:36.715318",11422
3098821,3238,131,22.9,59.9,20.2,32.2,"completed",18,46,1126,f,f,f,f,f,"2016-07-16 13:46:36.768646","2016-07-16 13:46:36.768646",11422
3098830,3238,131,18.5,73.2,8.4,47,"completed",17,35,1055,f,f,f,f,f,"2016-07-16 13:46:36.810376","2016-07-16 13:46:36.810376",11422
3098840,3238,131,48.3,53.8,54.8,22.3,"completed",16,1,961,f,f,f,f,f,"2016-07-16 13:46:36.85578","2016-07-16 13:46:36.85578",11422
3098859,3238,131,33.3,72.3,43.5,71,"completed",24,29,1469,f,f,f,f,f,"2016-07-16 13:46:36.94112","2016-07-16 13:46:36.94112",11422
3098864,3238,131,31.6,55.6,38.6,85.1,"completed",23,50,1430,f,f,f,f,f,"2016-07-16 13:46:36.962526","2016-07-16 13:46:36.962526",11422
3098869,3238,131,20,61,7.8,47.7,"completed",22,9,1329,f,f,f,f,f,"2016-07-16 13:46:36.984759","2016-07-16 13:46:36.984759",11422
3098877,3238,131,37.3,60.3,32.2,31.1,"completed",21,12,1272,f,f,f,f,f,"2016-07-16 13:46:37.019641","2016-07-16 13:46:37.019641",11422
3098885,3238,131,31.9,85.1,74.3,58.7,"failed",24,37,1477,f,f,t,f,f,"2016-07-16 13:46:37.053743","2016-07-16 13:46:37.053743",11422
3098894,3238,131,40,77.8,11.6,47.4,"completed",29,29,1769,f,f,t,f,f,"2016-07-16 13:46:37.09487","2016-07-16 13:46:37.09487",11422
3098898,3238,131,38.3,42.8,28.6,40.1,"completed",29,1,1741,f,f,f,f,f,"2016-07-16 13:46:37.113183","2016-07-16 13:46:37.113183",11422
3098915,3238,131,34,41.7,31.1,13.7,"completed",26,36,1596,f,f,f,f,f,"2016-07-16 13:46:37.200971","2016-07-16 13:46:37.200971",11422
3098920,3238,131,34,51.9,42.2,90.7,"completed",26,25,1585,f,f,f,f,f,"2016-07-16 13:46:37.226856","2016-07-16 13:46:37.226856",11422
3098952,3238,131,40.2,58.8,36.9,30.6,"completed",30,53,1853,f,f,f,f,f,"2016-07-16 13:46:37.371666","2016-07-16 13:46:37.371666",11422
3098967,3238,131,13.4,89.1,37.8,58.5,"failed",31,59,1919,f,f,t,f,f,"2016-07-16 13:46:37.436729","2016-07-16 13:46:37.436729",11422
3098987,3238,131,29.8,81.6,40,100,"failed",36,14,2174,f,f,f,f,t,"2016-07-16 13:46:37.530087","2016-07-16 13:46:37.530087",11422
3099009,3238,131,6.8,72.1,32.2,23.3,"failed",42,26,2546,f,f,t,f,f,"2016-07-16 13:46:37.633113","2016-07-16 13:46:37.633113",11422
3099021,3238,131,65.8,79.6,76.8,95.6,"completed",45,0,2870,f,f,f,f,f,"2016-07-16 13:46:37.692089","2016-07-16 13:46:37.692089",11422
3099026,3238,131,34.2,82.3,28.1,44.8,"completed",45,0,2848,f,f,f,f,f,"2016-07-16 13:46:37.714576","2016-07-16 13:46:37.714576",11422
3099057,3238,131,15.4,86.3,2.4,59.9,"completed",48,21,2901,f,f,f,f,f,"2016-07-16 13:46:37.857045","2016-07-16 13:46:37.857045",11422
3099059,3238,131,24.7,86.3,20,48.1,"completed",48,12,2892,f,f,f,f,f,"2016-07-16 13:46:37.866112","2016-07-16 13:46:37.866112",11422
3099066,3238,131,25.3,77.2,28.1,33.2,"completed",47,13,2833,f,f,f,f,f,"2016-07-16 13:46:37.89755","2016-07-16 13:46:37.89755",11422
3099072,3238,131,13.4,84.7,18.7,51.9,"completed",46,53,2813,f,f,f,f,f,"2016-07-16 13:46:37.924942","2016-07-16 13:46:37.924942",11422
3099086,3238,131,59.2,96.4,58.1,88.2,"completed",45,18,2718,f,f,f,f,f,"2016-07-16 13:46:37.98824","2016-07-16 13:46:37.98824",11422
3099116,3238,131,60,67.2,63.9,81.8,"completed",51,48,3108,f,f,f,f,f,"2016-07-16 13:46:38.144113","2016-07-16 13:46:38.144113",11422
3099123,3238,131,38.8,71.2,57.1,95.8,"completed",51,21,3081,f,f,f,f,f,"2016-07-16 13:46:38.181083","2016-07-16 13:46:38.181083",11422
3099134,3238,131,53.3,38.8,61.1,33,"completed",50,16,3016,f,f,f,f,f,"2016-07-16 13:46:38.233779","2016-07-16 13:46:38.233779",11422
3099141,3238,131,10,83.1,4.6,48.3,"completed",59,53,3593,f,f,f,f,f,"2016-07-16 13:46:38.266333","2016-07-16 13:46:38.266333",11422
3099156,3238,131,57.6,87.4,68.1,90.9,"completed",57,48,3468,f,f,f,f,f,"2016-07-16 13:46:38.332662","2016-07-16 13:46:38.332662",11422
3099159,3238,131,39.6,59,62.1,46.6,"completed",56,16,3376,f,f,f,f,f,"2016-07-16 13:46:38.34543","2016-07-16 13:46:38.34543",11422
3099167,3238,131,20.2,72.5,38.3,91.3,"completed",55,17,3317,f,f,f,f,f,"2016-07-16 13:46:38.380191","2016-07-16 13:46:38.380191",11422
3099195,3238,131,25.7,70.5,10,51.2,"completed",60,57,3657,f,f,f,f,f,"2016-07-16 13:46:38.510053","2016-07-16 13:46:38.510053",11422
3099215,3238,131,57.6,34.6,50.1,59.6,"completed",67,23,4043,f,f,f,f,f,"2016-07-16 13:46:38.598391","2016-07-16 13:46:38.598391",11422
3099217,3238,131,65,34.2,59.3,25.7,"completed",67,20,4040,f,f,f,f,f,"2016-07-16 13:46:38.606864","2016-07-16 13:46:38.606864",11422
3099223,3238,131,27.6,89.3,26.4,68.3,"completed",65,40,3940,f,f,f,f,f,"2016-07-16 13:46:38.632782","2016-07-16 13:46:38.632782",11422
3099225,3238,131,39.1,77,18.7,67,"completed",65,28,3928,f,f,f,f,f,"2016-07-16 13:46:38.641124","2016-07-16 13:46:38.641124",11422
3099232,3238,131,68.1,40.1,76.8,32.2,"failed",67,18,4038,f,f,f,f,t,"2016-07-16 13:46:38.671122","2016-07-16 13:46:38.671122",11422
3099240,3238,131,30.5,74.3,18.3,61.6,"completed",74,46,4486,f,f,f,f,f,"2016-07-16 13:46:38.715337","2016-07-16 13:46:38.715337",11422
3099242,3238,131,10,89.8,47.3,84.5,"completed",74,12,4452,f,f,t,f,f,"2016-07-16 13:46:38.727922","2016-07-16 13:46:38.727922",11422
3099255,3238,131,6.3,82.3,14.5,93.4,"completed",71,47,4307,f,f,f,f,f,"2016-07-16 13:46:38.812179","2016-07-16 13:46:38.812179",11422
3099268,3238,131,63.1,68.3,65.6,87.1,"completed",78,31,4711,f,f,f,f,f,"2016-07-16 13:46:38.887916","2016-07-16 13:46:38.887916",11422
3099296,3238,131,34.2,51.9,29.4,21.3,"completed",75,7,4507,f,f,f,f,f,"2016-07-16 13:46:39.035408","2016-07-16 13:46:39.035408",11422
3099299,3238,131,23.7,71.6,35.5,77.8,"failed",79,55,4795,f,f,f,f,t,"2016-07-16 13:46:39.048148","2016-07-16 13:46:39.048148",11422
